Date Collected,State ,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,last_recorded
20201217,AR,,,"Butterfield Trails Nursing
 Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,Dermott City Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45172,,,Closed,,17,,1,,10,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Methodist Village Senior
 Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"The Waters of
 Stamps",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,10,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Magnolia Place of Rogers-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Paris Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,Springdale Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45167,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Mountain
 Meadows",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"The Crossing at
 Malvern-ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,Ashton Place Manor-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Mitchell’s
 Nursing Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,74,,8,,45,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Oak Ridge Health & Rehabilitation,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Hillcrest Nursing Home-
 Harrison",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Grand Brook Memory Care
 of Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Avenir Senior Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,"VA Nursing Home-
 Fayetteville",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,2,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Trinity Village Retirement Community,Uncategorized LTCF,Nursing Home,Federal,,45438,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Heritage Square Nursing & Rehabilitation
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"St. Elizabeth’s
 Place",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Hiram Shaddox Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,"Canyon Springs
 Health & Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200702
20201217,AR,,,Barnes Healthcare,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Pediatric Complex Care
 of Arkansas-ICF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Paris Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Greystone Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Allay Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,2,,6,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Twin Rivers Health & Rehab- Arkadelphia,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,North Hills Life Care & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45398,,,Closed,,28,,2,,19,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Methodist Village Senior Living,Uncategorized LTCF,Nursing Home,Federal,,45413,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Waters of Stamps,Uncategorized LTCF,Nursing Home,Federal,,45232,,,Closed,,10,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Mountain Meadows Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Crossing at Malvern-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Hillcrest Nursing Home- Harrison,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Grand Brook Memory Care of Rogers,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,VA Nursing Home- Fayetteville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,6,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Heritage Square Nursing & Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45366,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Canyon Springs Health & Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45142,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Pediatric Complex Care of Arkansas-ICF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Heritage Living Center-Conway,Uncategorized LTCF,Nursing Home,Federal,,45308,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Crown Point Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Greenhurst Nursing Center,Uncategorized LTCF,Nursing Home,Federal,,45447,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Southridge Village Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45196,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Crestpark Mariana,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Somerset Senior Living at Pine Hills,Uncategorized LTCF,Nursing Home,Federal,,45189,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Waters of Fort Smith,Uncategorized LTCF,Nursing Home,Federal,,45345,,,Closed,,3,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,The Waters of Mountain View,Uncategorized LTCF,Nursing Home,Federal,,45146,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Ouachita Nursing and Rehab,Uncategorized LTCF,Nursing Home,Federal,,45207,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Maple Esplanada Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,Bradford House Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45373,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Somerset Senior Living at Premier,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Crestpark of DeWitt,Uncategorized LTCF,Nursing Home,Federal,,45177,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20201217,AR,,,"Springhouse
 Village",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Greene Acres
 NH",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Community
 Compassion",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Crest park of
 Wynne",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,McGee Health and Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Legacy Heights
 N&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Salem Place
 N&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,8,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Allay Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,2,,6,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"West Memphis Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,,,4,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"South fork River Therapy
 & Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Crest park of Forrest City,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Spring Creek Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Twin Rivers Health & Rehab- Arkadelphia
 This facility has not had an ADH-
 confirmed
 positive case",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Robinson Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,14,,2,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Courtyard Rehab &
 Health",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,35,,7,,22,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Amber wood Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"West Memphis
 Residential Inc.",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Village on the
 Park - Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Woodland Hills
 H&R Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,42,,10,,31,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Katherine's Place at
 Waddington",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Elm croft Assisted Living-
 Maumelle",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Jamestown Nursing &
 Rehab-Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Wind crest Health & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Barrow Creek Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Advanced Health &,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Rehab of Union Co,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Fox Ridge Assisted Living-
 ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,1,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Waters of
 West Dixon",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Crest park of
 Helena",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,14,,4,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Monett Manor,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Quail Run
 Health & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Promenade Health &
 Rehab-Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Timberline Health & Rehab-El
 Dorado",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,6,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Bentley Rehab
 & Healthcare",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Mt. Carmel
 Community- ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Ashley Health &
 Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Seven Springs Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Corning Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Fox Ridge Assisted Living-
 Bryant -ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Westwood Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Van Buren Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"The Springs of Magnolia/CCC-
 Magnolia",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,32,,8,,23,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Crest park of
 Stuttgart",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Dermott City
 Nursing Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,17,,1,,10,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Springdale
 Health & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Mountain Meadows Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Ashton Place
 Manor-ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Avenair Senior Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Canyon Springs Health &
 Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Crown Point Assisted Living-
 ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Green Hurst
 Nursing Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Southbridge Village Nursing
 & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Crest park
 Mariana",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"The Waters of
 Fort Smith",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Ouachita Nursing and
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Maple Esplanade Assisted Living-
 ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,6,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Somerset Senior Living at
 Premier",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Crest park of DeWitt,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Arkansas Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Chapel Woods Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"St. John’s Place
 of Arkansas",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,7,,1,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"St. Michael’s Place, Newport Healthcare &
 Rehab Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Legacy Health & Rehabilitation
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,The Brookfield at Oak tree LLC,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Heartland Rehabilitation and Care
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,"Wood briar
 Nursing Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Heather Manor Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45337,,,Closed,,1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"Colonel Glenn Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20201217,AR,,,Hope Haven Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Crest park of Wynne,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Amber wood Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,South fork River Therapy & Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Katherine's Place at Waddington,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Elm croft Assisted Living- Maumelle,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Wind crest Health & Rehab- Springdale,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Timberline Health & Rehab-El Dorado,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Crest park of Stuttgart,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Green Hurst Nursing Center,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Southbridge Village Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Maple Esplanade Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,6,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Arkansas Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45211,,,Closed,,0,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Chapel Woods Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45201,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,"St. Michael’s Place, Newport Healthcare & Rehab Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Legacy Health & Rehabilitation Center,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,43,,0,,21,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Heartland Rehabilitation and Care Center,Uncategorized LTCF,Nursing Home,Federal,,45199,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Wood briar Nursing Home,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Colonel Glenn Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45460,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Glenwood Health and Rehab,Uncategorized LTCF,Nursing Home,Federal,,45403,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Brookdale Pleasant Hills,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Woodruff County Health center,Uncategorized LTCF,Nursing Home,Federal,,45222,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,DeWitt Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45365,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Peachtree Village Assisted Living & Senior Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Countryside Assisted Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201217,AR,,,Lake Hamilton Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200723
